DBA_Name,Batch_ID,PL_Lambda_max,absorbance_peak,SO,T80,SO*T80,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,O1,O2,O3,O4,O5,O6,O7,O8,O9,O10,O11,O12,O13,O14,O15,O16,O17,O18,O19,O20
DB_01_A_008,,,,,,,3.823815956,4.236111446,4.864938006,5.039625826,5.28328372,5.477820738,5.55188639,5.682226564,5.690074498,5.994346214,6.130773806,6.15027586,6.439806354,6.637070932,6.691721316,6.788971228,7.03040988,7.141161214,7.318031082,7.34786067,0.229245651,0.000981329,0.000147938,0.006488465,0.366689974,0.213185232,0.044144437,0.041707907,0.269770234,0.308280368,0.003449362,0.046834921,0.113640757,0.038123106,0.008364612,0.010627074,0.000704794,0.141878627,0.064406065,0.091810422
DB_01_A_009,,,,,,,4.922911054,5.086019142,5.174937598,5.181223384,5.872821018,5.945101358,6.019216602,6.293200004,6.388602614,6.474595142,6.47838893,6.517616202,6.561653898,6.641187068,6.720906208,6.734928346,6.821243222,6.897924852,6.97009361,7.058689718,1.246699624,0.319525721,0.016655763,0.002297306,0.073009808,0.065804905,0.034935739,0.043932522,0.076010491,0.007910252,0.010395292,0.035614018,0.015768466,0.005955245,0.038905547,0.067476098,0.098333093,0.029522303,0.062790726,0.10288857
DB_01_A_011,,,,,,,3.8340815,4.537209274,4.892969884,5.03290611,5.147017302,5.233803302,5.603077732,5.742889978,6.241636722,6.341676184,6.504089984,6.515781298,6.552194224,6.638484304,6.768650906,6.923278762,7.084688324,7.22716614,7.237803624,7.337285176,9.78E-05,1.173773111,0.27822202,0.035127385,0.001931566,0.008363878,0.005394328,0.065695256,0.030406194,0.132535648,0.049744358,0.002143078,0.057649394,0.099654677,0.061221577,0.032678761,0.176019417,0.100059254,0.011283311,0.778703923
DB_01_A_012,,,,,,,4.888481808,5.06104957,5.565412608,5.611967098,5.885095038,6.207480232,6.367327646,6.397901114,6.45470875,6.480471794,6.553248054,6.578973904,6.592004202,6.823028534,6.879848568,6.897850464,6.920836356,6.938615088,7.083485718,7.097495458,0.058629936,0.530485665,0.000106624,0.000554322,0.074552938,0.177786844,0.002942333,0.448644512,0.042623925,0.12121354,0.00132276,0.004423027,0.047398336,0.149801312,0.179489039,0.087646559,0.05473527,0.027047172,0.280703643,0.149056724
DB_01_A_013,,,,,,,4.685340578,4.783297176,5.204320858,5.463290282,5.50477399,5.644288684,5.870056264,5.92878559,6.229474284,6.593045634,6.616291884,6.753884888,6.887746094,7.017664736,7.194980932,7.29039594,7.335475068,7.41109047,7.438229692,7.45194188,0.192426389,0.442780746,0.000708338,0.002533726,0.557359237,0.166857023,0.001814458,0.223362673,0.008426737,0.263633395,0.018426528,0.032875287,0.021192841,0.000120931,0.145681408,0.000237146,0.042639601,0.16839953,0.010216639,0.037785495
DB_01_A_014,,,,,,,4.791913786,5.05379674,5.471708524,5.663914718,5.901683562,6.205186602,6.511888326,6.60553042,6.819730666,7.00604781,7.113860818,7.267781988,7.3191593,7.447515794,7.569127776,7.58187292,7.616822882,7.734913832,7.883057534,8.039892234,0.208527597,0.247477365,0.003208881,0.640079318,0.149923325,0.06658505,0.090447259,0.001477706,0.010666426,0.044037671,0.488574066,0.025947941,0.100441957,0.075924321,0.010516306,0.036036465,0.100996808,0.005200082,0.011856266,0.064696681
DB_01_A_015,,,,,,,4.84774198,4.927175966,5.424596124,5.995003308,6.083847376,6.15548302,6.39495039,6.429454024,6.829215136,6.856056806,6.90395028,7.047915856,7.123630442,7.215437632,7.492805688,7.54350111,7.573727434,7.626084188,7.849595332,7.882933554,0.159158826,0.14841098,0.866941917,0.045517446,0.004690321,0.251303341,0.011730012,0.013750322,0.214890446,0.066760603,0.003475168,0.044535274,0.429472626,0.044262548,0.053446127,0.197917831,0.026507827,0.017618633,0.044200371,0.074377474
DB_01_A_016,,,,,,,5.269881482,5.460302364,6.1295712,6.289616982,6.486745182,6.748057828,6.946735778,7.014776002,7.165225732,7.276745742,7.33044148,7.522275734,7.67467195,7.741658344,7.826497858,7.856141476,8.031511186,8.14145665,8.210662286,8.29953115,0.030261756,0.440161724,0.085901437,0.136994815,0.00458922,0.09654281,0.181733292,0.123344069,0.081265641,0.287126665,0.083118784,0.017898472,0.43198898,0.552319565,0.079959065,0.027154312,0.098411174,0.002964678,0.197362781,0.03651789
DB_01_A_017,,,,,,,3.220144938,3.38192644,3.805776866,4.251546956,4.294270464,4.508247546,4.607171188,5.08931701,5.382430526,5.594523112,5.703613114,5.862815832,5.933335656,5.988841502,6.171054908,6.264734196,6.28305844,6.368071526,6.37517558,6.606869404,0.036924903,0.182861393,0.0081788,0.003289449,0.026435994,0.086509227,0.001816974,0.09897499,0.046756459,0.410205744,0.22631073,0.358909237,0.083295209,0.149469948,0.073916558,0.077551101,0.110970221,0.056742313,0.012049907,0.12238859
DB_01_A_018,,,,,,,4.790810364,4.981380022,5.60209829,5.880210226,5.91000262,6.056323816,6.421990428,6.60801002,6.757517502,6.863309636,6.878807136,6.931139094,7.051808828,7.353600944,7.489098686,7.606259786,7.628824146,7.685867344,7.724933442,7.832089356,0.8638071,0.011276861,0.007018823,0.001728085,0.048619749,0.017981526,0.072067754,0.049194154,0.23272845,0.022628461,0.2956835,0.021751189,0.232140274,0.309291922,0.004054168,0.174288048,0.046862655,0.022639364,0.007423575,0.017049539
DB_01_A_019,,,,,,,4.422292212,5.054515824,5.501277754,5.599147566,5.853864476,6.034329764,6.353838622,6.378882582,6.620581592,6.742069594,6.931994556,7.058912882,7.078228966,7.12581249,7.181454714,7.267286068,7.331594494,7.625042756,7.64423486,7.75885437,0.7486777,0.002406974,0.002972992,0.08347554,0.057672082,0.001050342,0.000452541,0.029463957,0.005196888,0.000111289,0.000248343,0.003681741,0.002922682,0.003531409,0.002935871,0.00012415,0.092456579,0.027644844,0.010311555,0.208320353
DB_01_A_020,,,,,,,4.145134922,4.22629223,4.742098622,5.080911166,5.09799561,5.32735861,5.34062447,5.785315934,5.88297498,5.95767293,6.004487778,6.103572594,6.322818826,6.375311958,6.442099984,6.697659958,6.809068386,6.985479528,7.17918588,7.345728214,0.015185518,0.148000196,0.020361142,0.269671698,0.005953094,0.247647978,0.12004672,0.005165644,0.172916674,0.051286977,0.028073848,0.011155644,0.009795346,0.119941611,0.050169401,0.040059846,0.10686615,0.055314456,0.098055318,0.316382111
DB_01_A_021,,,,,,,4.446877446,4.86218565,5.06514091,5.146298218,5.201258552,5.371049162,5.499157696,5.594771072,5.701195504,5.82625413,6.019997676,6.088818974,6.343709456,6.349164576,6.426230544,6.431474898,6.549330286,6.654018998,6.769283204,6.80997344,0.511992947,0.329297084,0.012489335,0.038456352,0.052658491,0.001423009,0.138523222,0.025625625,0.113282869,0.088504954,0.43937391,0.050962456,0.113924329,0.545732765,0.029819924,0.126776382,0.17214453,0.132275201,0.057617827,0.036792096
DB_01_A_022,,,,,,,4.145320892,4.210869118,4.518649468,4.839447718,5.141487794,5.310906464,5.690793582,5.737273684,5.864254,5.977398148,6.05964648,6.101092994,6.127190784,6.191449618,6.366422592,6.411824068,6.547842526,6.814759068,6.871727878,7.120630126,0.623871715,0.005562929,0.101499571,0.003581429,0.330206383,0.029904123,0.024875629,0.00180203,0.073286473,0.05879544,0.01860705,0.13859078,0.093510183,0.000329333,0.059963474,0.061831864,0.037814392,0.028363502,0.019395251,0.790752199
DB_01_A_023,,,,,,,4.45137792,4.926754434,5.260508594,5.484676832,5.791700904,5.816670476,6.159537166,6.464515568,6.513487668,6.547544974,6.810456962,6.99656334,7.016424936,7.135743288,7.249184988,7.384893496,7.483197238,7.546191476,7.709064002,7.788274824,0.32492058,0.202470176,0.052660485,0.198690053,0.00662006,0.053556862,0.570794885,0.04145699,0.084522117,0.022649696,0.034316609,0.200150718,0.03651072,0.138610993,0.460189457,0.090627124,0.022581726,0.021358573,0.018684356,0.040899862
DB_01_A_024,,,,,,,4.963440116,5.17814868,5.362767298,5.366573484,5.62565449,6.007277328,6.230962044,6.246781892,6.351606982,6.401062604,6.506941524,6.662486832,6.78437157,6.974147756,7.000456312,7.062285138,7.074150024,7.127188668,7.244188594,7.313431424,0.152088104,0.013740707,0.035472952,0.004854433,0.733905747,0.106002812,0.038677554,0.028372043,0.014780829,0.016978947,0.033849142,0.007453629,0.022809135,0.187538124,0.175727063,0.082013669,0.5050043,0.333566763,0.033841951,0.128071528
DB_01_A_025,,,,,,,4.585077952,5.091833804,5.337425786,5.66501814,5.740869104,5.913436866,6.075379542,6.295382052,6.438814514,6.672020894,6.713467408,6.729981544,6.774155618,6.912988422,6.923749886,7.060276662,7.174834182,7.17565245,7.23727051,7.355696206,0.197929387,0.336446932,0.634305797,0.000205118,0.271099027,0.141468146,0.077538102,0.000219887,0.005212738,0.165176455,0.00409811,0.059501677,0.003756015,0.43339207,0.341574269,0.073875458,0.027527301,0.010889573,0.06209932,0.014401753
DB_01_A_026,,,,,,,4.174009864,4.649696328,4.727183828,4.853110314,5.040927616,5.416091096,5.563466122,5.579248776,5.675234092,5.809678004,5.873750868,6.202446644,6.262862098,6.410336308,6.548524416,6.79013664,6.812006712,6.829537484,6.942545254,6.950839516,9.70E-08,1.219787013,1.78E-05,0.010492711,0.00769636,0.129504099,0.038082445,0.45941231,0.068079844,0.450552809,0.005657289,0.079854381,0.006678029,0.155596024,0.028570878,0.015977371,0.046182965,0.020692569,0.09150371,0.00406311
DB_01_A_027,,,,,,,3.877276132,4.17849794,4.407451806,4.638848078,4.766113548,4.770539634,5.021090816,5.250776164,5.378773116,5.657356176,5.693012824,5.78664252,5.865605382,5.974930946,6.001884198,6.1587065,6.202830982,6.268837934,6.278458782,6.408984926,0.364244289,0.000548783,0.002193766,0.002284901,0.000219078,0.024434144,0.137589627,0.001673277,0.00150063,0.863139969,0.134871462,0.252771372,1.112889108,0.002977879,0.237939178,0.331261988,0.238004705,0.052399984,0.221428095,0.00368589
DB_01_A_028,,,,,,,3.284093822,3.389724782,3.797656176,4.322922242,4.415163362,4.64435279,4.78519407,5.030724062,5.424335766,5.52027149,5.653029274,5.881028494,5.992498912,6.063068328,6.266581498,6.301556256,6.376588952,6.448311382,6.485678954,6.520517334,0.055479483,0.206665803,0.001426441,0.020333049,0.030137048,0.038136141,0.028912651,0.038843393,0.313130468,0.088166515,0.105710408,0.425934654,0.030046214,0.513399708,0.088739608,0.011620545,0.003566171,0.123837102,0.147337875,0.101769762
DB_01_A_029,,,,,,,4.682117098,5.792370396,5.931661926,6.067097678,6.306763416,6.464465976,6.634715312,6.77842053,6.947987976,7.422137088,7.53792201,7.599825224,7.730983666,7.889454902,8.098361202,8.135232854,8.17877463,8.305754946,8.373720782,8.447092146,0.64412191,0.007624514,0.117240412,0.005726501,0.008032094,0.008230515,0.002474285,0.00284257,0.005457044,0.00415761,0.05936053,0.039778639,0.004509267,0.001723912,0.396943872,0.171807534,0.016322931,0.022426883,0.005982949,0.041526239
DB_01_A_030,,,,,,,4.824532924,5.297442236,5.58988626,5.907746184,6.265006952,6.426850444,6.497258686,6.766964778,6.788909238,6.912244542,6.941057494,6.949872472,7.165473692,7.319518842,7.443064912,7.575029224,7.651524884,7.773149264,7.846037106,7.872072906,0.369552782,0.140601051,0.000257902,0.051912625,0.21085451,0.080287066,0.021903079,0.004585003,0.008892887,0.016172042,0.124609394,0.034954492,0.008516326,0.487140319,0.242052224,0.136262176,0.092376886,0.643102135,0.632400466,0.047778868
DB_01_A_031,,,,,,,5.07251772,5.511072174,5.541695234,5.589712688,5.899352738,6.009199018,6.258312032,6.270065336,6.29179903,6.326104296,6.331559416,6.358958996,6.460201064,6.657180488,6.68060031,6.844588656,6.907198556,6.973143518,6.97765639,7.06444239,0.739966373,0.000354253,0.001471055,0.000120865,0.015563618,0.080245792,0.021745634,0.008739614,0.002590481,0.029482816,0.004414743,0.020095315,0.012362963,0.046508558,0.022120788,0.099507425,0.06781279,0.037119084,0.056147533,0.146912951
DB_01_A_032,,,,,,,4.249550878,4.769113864,4.983983602,5.541447274,5.678978288,5.742431252,5.782328016,5.867799828,6.36953449,6.522810964,6.535146974,6.566836262,6.708074278,6.98397937,7.082965002,7.130982456,7.179086696,7.430220584,7.508811506,7.61162812,0.279208176,0.171034753,0.012848735,0.204902872,0.073868742,0.172834725,0.25897432,0.097873678,0.528039013,0.035287674,0.09524561,0.007216083,0.013940248,0.121599496,0.096905841,0.051265869,0.020613244,0.535208574,0.006016669,0.062630534
DB_01_A_033,,,,,,,5.010825272,5.19098061,5.894579508,6.002838844,6.515099408,6.545821652,6.746694048,6.897924852,6.912926432,7.052924648,7.36738752,7.374677544,7.54027763,7.571223038,7.649268448,7.672551892,7.72686753,7.750770874,7.889132554,7.983282966,0.702048226,0.005394049,0.080031675,0.000270303,0.062938433,0.042333782,0.052541965,0.01717158,0.000628504,0.058561131,0.744947757,0.080678986,0.082839119,0.248106419,0.042296457,0.024408025,0.000703879,0.028508945,0.010535858,0.006316481
DB_01_A_034,,,,,,,3.892959602,4.182552086,4.635909752,5.117138122,5.23201799,5.382814864,5.453173514,5.597560622,5.605718506,5.68088758,5.687532908,5.833048234,5.966264744,5.984006282,6.170757356,6.27208621,6.2938447,6.45322099,6.499229968,6.579903754,0.329560374,0.00015554,0.000466975,0.001046135,0.000404423,0.000438354,0.004022077,0.000698535,0.187830357,0.115455947,1.092726893,1.085981622,0.128837746,0.001120164,0.380887552,0.110791276,0.102917697,0.025785925,0.095807754,0.104966264
DB_01_A_035,,,,,,,4.697391434,5.13847508,5.501339744,5.59323372,6.143680124,6.265973996,6.40400093,6.54626798,6.677984332,6.750376254,6.918356756,7.003332648,7.024384452,7.061603248,7.112013516,7.150410122,7.197609308,7.222442502,7.405461778,7.482230194,0.871984181,0.001415395,0.011503518,0.088684519,0.100936849,0.022597159,0.064286619,0.046197851,0.001821061,0.019933803,0.023428383,0.108921568,0.196421303,0.173267083,0.070965381,0.133782222,0.245799794,0.03982936,0.066559621,0.049593092
DB_01_A_036,,,,,,,5.200440284,5.294429522,5.737248888,5.877247104,5.941691908,6.199173572,6.384684846,6.445323464,6.473318148,6.493464898,6.976391794,7.130573322,7.152307016,7.213181196,7.281010654,7.363878886,7.436779126,7.583757416,7.806785038,7.908919762,0.124670184,0.008435856,0.202483278,0.053850089,0.019384307,0.16530697,0.11019333,0.039549272,0.027299448,0.062373911,0.0063417,0.133428156,0.097823415,0.08173583,0.015342226,0.329138527,0.477282132,0.358238517,0.098436906,0.001233762
DB_01_A_037,,,,,,,5.091437068,5.250515806,5.915792486,6.118437796,6.398310248,6.44460438,6.765167068,6.793806448,6.849944592,6.87202543,7.020727042,7.155369322,7.496599476,7.523391554,7.56922696,7.643528174,7.656732044,7.896546558,8.016100472,8.213749388,0.403622911,0.119897665,0.060110968,0.001036294,0.105802007,0.049117141,0.016887884,0.044289007,0.030314099,0.003328909,0.033921195,0.252272533,0.054009783,0.338721627,0.285103065,0.045153521,0.030989455,0.00616217,0.001939226,0.110850216
DB_01_A_038,,,,,,,4.778821498,5.130118828,5.440230002,5.911143236,6.028626684,6.046455008,6.16831495,6.329017826,6.509111174,6.667619604,6.98218166,7.069413988,7.090899722,7.249197386,7.449871414,7.629989558,7.69550059,7.799371034,7.818947476,7.977455906,0.35695159,0.22572717,0.152019966,0.227978817,0.294628308,0.132836999,0.093967335,0.003022252,0.058188456,0.258646131,0.127390156,0.030903697,0.276463192,0.095341899,0.463114953,0.018444628,0.023696381,0.051297696,0.153000018,0.106364248
DB_01_A_039,,,,,,,4.44505494,4.828078752,5.645962414,6.007401308,6.195664938,6.336642596,6.553359636,6.55848001,6.887374154,6.900689606,7.03127774,7.19511731,7.225963534,7.34724077,7.403986416,7.715808514,7.761730706,7.922743532,7.963458564,8.071308766,0.137239009,0.710066181,0.091946316,0.221996951,0.000412693,0.081981018,0.38474885,0.040969987,0.02873658,0.300164498,0.093791529,0.030342375,0.01698895,0.024979823,0.006013401,0.001629051,0.036137227,0.124468942,0.00877887,0.014980539
DB_01_A_040,,,,,,,4.569431676,4.695643316,5.412210522,5.795035966,6.094757616,6.33835352,6.491766372,6.579655794,6.793149354,6.803824032,6.973887398,6.98968245,7.033249022,7.31655572,7.325693046,7.364895522,7.499760966,7.573603454,7.734033574,7.750448526,0.009268561,0.421592632,0.86377525,0.098111388,0.083828461,0.104024065,0.030948021,0.010787333,0.01108526,1.195116547,0.112622185,0.077458938,0.005130246,0.008309876,0.11509669,0.006697062,0.022558979,0.075830496,0.012140221,0.020293873
DB_01_A_041,,,,,,,3.96153294,4.224258958,4.841580174,5.258847262,5.410140056,5.72297879,5.782439598,5.80399972,5.889496328,6.23346644,6.35595868,6.775308632,6.8455557,6.956691372,7.146108016,7.179111492,7.448520032,7.476576706,7.537587264,7.827328524,0.261435438,0.004722404,0.726922662,0.000111331,2.33E-05,0.060013662,0.033027625,0.031990114,0.01518375,0.11129242,0.000616391,0.002325225,0.000152737,0.000654725,0.11119305,0.018841107,0.114491385,0.210021544,0.001944548,0.137165717
DB_01_A_042,,,,,,,4.2122205,4.23211929,4.570869844,4.836162248,5.178793376,5.551551644,5.594324744,5.820662632,5.913449264,6.128790126,6.378932174,6.491952342,6.76980392,6.848332852,6.995645888,7.136549158,7.279312128,7.304244506,7.313679384,7.49316523,0.280094966,0.357430579,0.065391325,0.004201692,0.265113091,0.004652687,0.002823848,0.096991073,0.058529939,0.072060631,0.039284834,0.063044924,0.006576191,0.035401756,0.077246448,0.340832754,0.020284725,0.000755451,0.08030638,0.091413412
DB_01_A_043,,,,,,,4.483811088,4.98418197,5.160903062,5.625493316,5.713692688,5.858575716,5.953420416,6.056100652,6.390325936,6.564170692,6.57757293,6.589437816,6.669454508,6.763679308,6.829797842,7.162361794,7.210292462,7.277489622,7.334446034,7.61274394,0.001431272,0.272574361,0.082493911,0.510817789,0.014970873,0.018254961,0.199757205,0.061231995,0.131843438,0.003917723,0.028820546,0.004050065,0.002574965,0.027011892,0.059820968,0.048878689,0.006766816,0.074769415,0.015849127,0.253670963
DB_01_A_044,,,,,,,4.508272342,5.229439206,5.365098122,5.789146916,5.888913622,6.392495586,6.411861262,6.584280248,6.599195042,6.606373484,6.932081342,7.016424936,7.106682376,7.121956712,7.164085116,7.29634698,7.427567412,7.461104002,7.590390346,7.840941528,0.618782959,0.048127986,0.065665859,0.010120391,0.007191725,0.004294548,0.041385707,0.064775085,0.144645724,0.108552107,0.000259491,0.006093036,0.014459724,0.092440157,0.235947529,0.000651876,0.212764112,0.207414576,0.015225908,0.002522854
DB_01_A_045,,,,,,,3.923582662,4.099349108,4.851808524,5.535062304,5.59112606,5.667782894,5.747564024,6.076296994,6.25776652,6.325000874,6.43301225,6.531898698,6.599257032,6.774341588,6.834943012,6.908996266,6.945285212,7.061690034,7.090515384,7.095015858,0.164570154,0.001132562,1.660743973,0.116864577,0.285483945,0.05870481,0.070843014,1.061808025,0.150492853,0.479775738,0.096985764,0.001001144,0.003180916,0.046376151,0.003720834,0.001227261,0.006437086,0.134174044,0.000691777,0.000954126
DB_01_A_046,,,,,,,5.017892132,5.142678002,5.510179518,5.5140105,5.532409132,5.896687168,6.262998476,6.27388392,6.28398829,6.48657161,6.502453448,6.592438132,6.643145952,6.697040058,6.758744904,6.821453988,6.845406924,6.845754068,6.898333986,6.939247386,0.578374427,0.073431257,0.00254793,0.003461047,0.001469419,0.05164174,0.36662603,0.170727887,0.12595022,0.041436158,0.033261852,0.044337962,0.029720831,0.112655419,0.042587442,0.039573988,0.00555747,0.027448426,0.09665604,0.018222289
DB_01_A_047,,,,,,,4.861801312,5.903704436,6.329761706,6.688559826,6.98410335,7.050544232,7.190443264,7.565408376,7.687776636,7.797486538,8.111862624,8.185333172,8.46510644,8.607757828,8.759459756,8.778850228,8.81596984,8.905136256,9.024231444,9.103429868,0.675541635,0.067833824,0.000806982,0.008012695,0.111883576,0.00136379,0.150555653,0.003489382,0.007373472,0.005119492,0.138301824,0.000925611,0.000374148,0.009755285,0.1467263,0.00636594,0.014119553,0.002482723,0.000352217,0.185280636
