FeatID,FeatA,FeatB,FeatC,FeatD,R2,Creg
196806,HAcceptors,LUMOp1(eV),TDOS2.0,TDOS2.4,0.7,1000
197848,HAcceptors,LUMOp1(eV),TDOS3.9,TDOS4.0,0.7,100
200766,HAcceptors,PrimeState,TDOS3.9,TDOS4.2,0.7,100
202707,HAcceptors,PrimeExcite(eV),TDOS2.1,TDOS3.9,0.7,100
202761,HAcceptors,PrimeExcite(eV),TDOS2.2,TDOS3.9,0.7,100
213975,HAcceptors,ChargeCorrection,FreeEnergy,TDOS2.1,0.7,100
226468,HAcceptors,TDOS1.7,TDOS2.9,TDOS4.0,0.7,1000
232300,HAcceptors,TDOS1.9,TDOS2.9,TDOS4.0,0.7,1000
235216,HAcceptors,TDOS2.0,TDOS2.9,TDOS4.0,0.7,1000
240831,HAcceptors,TDOS2.2,TDOS2.5,TDOS3.9,0.7,100
240940,HAcceptors,TDOS2.2,TDOS2.7,TDOS4.0,0.7,100
241210,HAcceptors,TDOS2.2,TDOS3.2,TDOS4.0,0.7,100
243747,HAcceptors,TDOS2.3,TDOS2.5,TDOS3.9,0.7,100
243801,HAcceptors,TDOS2.3,TDOS2.6,TDOS3.9,0.7,100
243855,HAcceptors,TDOS2.3,TDOS2.7,TDOS3.9,0.7,100
249687,HAcceptors,TDOS2.5,TDOS2.7,TDOS3.9,0.7,100
256005,HAcceptors,TDOS2.7,TDOS3.6,TDOS3.9,0.7,1000
256006,HAcceptors,TDOS2.7,TDOS3.6,TDOS4.0,0.7,1000
270749,HAcceptors,TDOS3.2,TDOS3.9,TDOS4.1,0.7,100
291216,HAcceptors,TDOS3.9,TDOS4.0,TDOS4.2,0.7,1000
329878,HDonors,Rg,TPSA,TDOS4.0,0.7,100
338766,HDonors,NumRotatableBonds,NumHeteroatoms,TDOS1.8,0.7,1000
340029,HDonors,NumRotatableBonds,TDOS2.6,TDOS3.9,0.7,100
341812,HDonors,NumHeteroatoms,HOMO(eV),TDOS4.0,0.7,100
342568,HDonors,NumHeteroatoms,TDOS1.9,TDOS4.0,0.7,1000
343593,HDonors,NumHeteroatoms,TDOS3.8,TDOS3.9,0.7,100
343759,HDonors,NumHeteroatoms,TDOS4.1,TDOS4.3,0.7,100
185427,HAcceptors,NumHeteroatoms,TDOS2.5,TDOS3.9,0.7,100
184996,HAcceptors,NumHeteroatoms,TDOS1.7,TDOS4.0,0.7,100
182242,HAcceptors,NumRotatableBonds,TDOS2.0,TDOS4.0,0.7,100
167863,HAcceptors,LogP,TDOS2.4,TDOS2.5,0.7,100
59808,Mass,FreeEnergy,TDOS2.1,TDOS2.4,0.7,1000
59916,Mass,FreeEnergy,TDOS2.3,TDOS2.4,0.7,1000
62962,Mass,TDOS1.5,TDOS2.5,TDOS4.6,0.7,100
65878,Mass,TDOS1.6,TDOS2.5,TDOS4.6,0.7,100
71711,Mass,TDOS1.8,TDOS2.5,TDOS4.7,0.7,100
74679,Mass,TDOS1.9,TDOS2.6,TDOS4.5,0.7,100
80511,Mass,TDOS2.1,TDOS2.6,TDOS4.5,0.7,100
83427,Mass,TDOS2.2,TDOS2.6,TDOS4.5,0.7,100
86291,Mass,TDOS2.3,TDOS2.5,TDOS4.7,0.7,100
86343,Mass,TDOS2.3,TDOS2.6,TDOS4.5,0.7,100
86345,Mass,TDOS2.3,TDOS2.6,TDOS4.7,0.7,100
165069,HAcceptors,HDonors,TDOS2.6,TDOS3.9,0.7,100
170234,HAcceptors,Asphericity,FreeEnergy,TDOS2.0,0.7,100
181900,HAcceptors,NumRotatableBonds,FreeEnergy,TDOS2.2,0.7,100
170252,HAcceptors,Asphericity,FreeEnergy,TDOS3.8,0.7,1000
172630,HAcceptors,Rg,HOMOm1(eV),TDOS4.0,0.7,100
172845,HAcceptors,Rg,PrimeState,TDOS3.9,0.7,100
173043,HAcceptors,Rg,SurfaceCharge,TDOS2.1,0.7,100
173818,HAcceptors,Rg,TDOS2.6,TDOS4.0,0.7,100
174141,HAcceptors,Rg,TDOS3.2,TDOS3.9,0.7,100
174142,HAcceptors,Rg,TDOS3.2,TDOS4.0,0.7,100
174249,HAcceptors,Rg,TDOS3.4,TDOS3.9,0.7,100
174580,HAcceptors,Rg,TDOS4.0,TDOS4.6,0.7,100
174630,HAcceptors,Rg,TDOS4.1,TDOS4.2,0.7,100
174634,HAcceptors,Rg,TDOS4.1,TDOS4.6,0.7,100
181378,HAcceptors,NumRotatableBonds,HOMOm1(eV),TDOS4.0,0.7,100
354164,HDonors,LUMOp1(eV),TDOS1.8,TDOS2.6,0.7,100
354218,HDonors,LUMOp1(eV),TDOS1.9,TDOS2.6,0.7,100
354433,HDonors,LUMOp1(eV),TDOS2.3,TDOS2.5,0.7,100
1191825,RingCount,TDOS2.4,TDOS3.2,TDOS3.9,0.7,100
972640,TPSA,NumHeteroatoms,TDOS2.3,TDOS4.0,0.7,100
972748,TPSA,NumHeteroatoms,TDOS2.5,TDOS4.0,0.7,100
975231,TPSA,HOMOm1(eV),TDOS1.7,TDOS3.9,0.7,1000
975502,TPSA,HOMOm1(eV),TDOS2.2,TDOS4.0,0.7,1000
983966,TPSA,LUMOp1(eV),TDOS1.7,TDOS2.6,0.7,1000
984020,TPSA,LUMOp1(eV),TDOS1.8,TDOS2.6,0.7,1000
984074,TPSA,LUMOp1(eV),TDOS1.9,TDOS2.6,0.7,1000
1025614,TPSA,TDOS2.1,TDOS3.2,TDOS4.0,0.7,100
1058068,TPSA,TDOS3.2,TDOS3.9,TDOS4.0,0.7,100
1126687,RingCount,NumRotatableBonds,FreeEnergy,TDOS2.5,0.7,100
1129599,RingCount,NumHeteroatoms,FreeEnergy,TDOS2.1,0.7,100
1132210,RingCount,HOMOm1(eV),PrimeState,TDOS4.0,0.7,100
1194741,RingCount,TDOS2.5,TDOS3.2,TDOS3.9,0.7,100
817497,Rg,HOMOm1(eV),SurfaceCharge,TDOS3.9,0.7,1000
1194742,RingCount,TDOS2.5,TDOS3.2,TDOS4.0,0.7,100
1197657,RingCount,TDOS2.6,TDOS3.2,TDOS3.9,0.7,100
1212400,RingCount,TDOS3.1,TDOS3.5,TDOS4.0,0.7,1000
1218178,RingCount,TDOS3.3,TDOS3.4,TDOS4.0,0.7,1000
1221148,RingCount,TDOS3.4,TDOS3.5,TDOS4.0,0.7,1000
1286542,NumRotatableBonds,NumHeteroatoms,HOMOm1(eV),TDOS4.0,0.7,100
1286811,NumRotatableBonds,NumHeteroatoms,PrimeExcite(eV),TDOS3.9,0.7,1000
1287028,NumRotatableBonds,NumHeteroatoms,ChargeCorrection,TDOS4.0,0.7,100
1287064,NumRotatableBonds,NumHeteroatoms,FreeEnergy,TDOS2.2,0.7,1000
1287120,NumRotatableBonds,NumHeteroatoms,TDOS1.5,TDOS2.4,0.7,1000
1287174,NumRotatableBonds,NumHeteroatoms,TDOS1.6,TDOS2.4,0.7,1000
1287498,NumRotatableBonds,NumHeteroatoms,TDOS2.2,TDOS2.4,0.7,1000
972135,TPSA,NumHeteroatoms,FreeEnergy,TDOS2.1,0.7,100
816096,Rg,NumHeteroatoms,TDOS4.0,TDOS4.2,0.7,100
500069,LogP,NumHeteroatoms,TDOS2.0,TDOS2.3,0.7,100
805402,Rg,TPSA,HOMOm1(eV),TDOS4.0,0.7,100
500464,LogP,NumHeteroatoms,TDOS2.7,TDOS4.0,0.7,100
582436,LogP,TDOS3.1,TDOS3.3,TDOS4.0,0.7,1000
647888,Asphericity,TPSA,NumHeteroatoms,TDOS4.4,0.7,1000
647890,Asphericity,TPSA,NumHeteroatoms,TDOS4.6,0.7,1000
655282,Asphericity,NumRotatableBonds,TDOS3.2,TDOS4.0,0.7,100
655336,Asphericity,NumRotatableBonds,TDOS3.3,TDOS4.0,0.7,100
657206,Asphericity,NumHeteroatoms,FreeEnergy,TDOS2.0,0.7,100
657207,Asphericity,NumHeteroatoms,FreeEnergy,TDOS2.1,0.7,100
660520,Asphericity,HOMOm1(eV),TDOS2.1,TDOS4.0,0.7,1000
680986,Asphericity,DipoleMoment(Debye),TDOS2.2,TDOS4.0,0.7,100
689451,Asphericity,FreeEnergy,TDOS1.7,TDOS2.7,0.7,100
689667,Asphericity,FreeEnergy,TDOS2.1,TDOS2.7,0.7,100
805833,Rg,TPSA,SurfaceCharge,TDOS3.9,0.7,100
814564,Rg,NumHeteroatoms,SurfaceCharge,TDOS2.2,0.7,100
805995,Rg,TPSA,TDOS1.5,TDOS3.9,0.7,100
806049,Rg,TPSA,TDOS1.6,TDOS3.9,0.7,100
806103,Rg,TPSA,TDOS1.7,TDOS3.9,0.7,100
806157,Rg,TPSA,TDOS1.8,TDOS3.9,0.7,100
806211,Rg,TPSA,TDOS1.9,TDOS3.9,0.7,100
806266,Rg,TPSA,TDOS2.0,TDOS4.0,0.7,100
807292,Rg,TPSA,TDOS3.9,TDOS4.0,0.7,100
811179,Rg,NumRotatableBonds,NumHeteroatoms,TDOS3.9,0.7,100
811922,Rg,NumRotatableBonds,TDOS1.7,TDOS2.6,0.7,100
812031,Rg,NumRotatableBonds,TDOS1.9,TDOS2.7,0.7,100
812138,Rg,NumRotatableBonds,TDOS2.1,TDOS2.6,0.7,100
814203,Rg,NumHeteroatoms,HOMO(eV),TDOS3.9,0.7,100
59754,Mass,FreeEnergy,TDOS2.0,TDOS2.4,0.7,1000
59540,Mass,FreeEnergy,TDOS1.6,TDOS2.6,0.7,100
1287554,NumRotatableBonds,NumHeteroatoms,TDOS2.3,TDOS2.6,0.7,1000
59486,Mass,FreeEnergy,TDOS1.5,TDOS2.6,0.7,100
690519,Rg,HOMOm1(eV),T4,T10,0.7,100
1118014,NumRotatableBonds,T1,O2,O3,0.7,100
1248013,NumHeteroatoms,FreeEnergy,O1,O3,0.7,100
1248119,NumHeteroatoms,FreeEnergy,O3,O7,0.7,100
1294936,NumHeteroatoms,S8,O3,O6,0.7,1000
1297483,NumHeteroatoms,S9,O2,O3,0.7,100
1300142,NumHeteroatoms,S10,O3,O10,0.7,1000
1384946,HOMOm1(eV),T2,T3,O1,0.7,1000
1414115,HOMOm1(eV),S3,S4,S8,0.7,1000
2897306,T1,O2,O6,O7,0.7,1000
4221217,S1,O1,O6,O9,0.7,1000
3099,Mass,HAcceptors,LogP,TDOS1.5,0.7,100
3100,Mass,HAcceptors,LogP,TDOS1.6,0.7,100
3101,Mass,HAcceptors,LogP,TDOS1.7,0.7,100
3102,Mass,HAcceptors,LogP,TDOS1.8,0.7,100
3103,Mass,HAcceptors,LogP,TDOS1.9,0.7,100
3264,Mass,HAcceptors,TPSA,TDOS1.8,0.7,100
3373,Mass,HAcceptors,NumRotatableBonds,TDOS1.9,0.7,100
3484,Mass,HAcceptors,HOMOm1(eV),TDOS2.2,0.7,100
3526,Mass,HAcceptors,HOMO(eV),PrimeExcite(osc),0.7,1000
3531,Mass,HAcceptors,HOMO(eV),TDOS1.5,0.7,100
3532,Mass,HAcceptors,HOMO(eV),TDOS1.6,0.7,100
3533,Mass,HAcceptors,HOMO(eV),TDOS1.7,0.7,100
3534,Mass,HAcceptors,HOMO(eV),TDOS1.8,0.7,100
3807,Mass,HAcceptors,PrimeExcite(osc),TDOS2.1,0.7,100
3967,Mass,HAcceptors,ChargeCorrection,TDOS1.9,0.7,100
4025,Mass,HAcceptors,FreeEnergy,TDOS2.3,0.7,100
555076,Asphericity,NumHeteroatoms,FreeEnergy,O3,0.7,100
300383,HDonors,LUMOp1(eV),T4,O4,0.7,100
293402,HDonors,HOMOm1(eV),S10,O10,0.7,1000
15984,Mass,TPSA,RingCount,T1,0.7,100
20030,Mass,RingCount,SDOS3.9,SDOS4.2,0.7,100
549826,Asphericity,RingCount,ChargeCorrection,SDOS5.0,0.7,1000
1096999,NumRotatableBonds,LUMOp1(eV),SDOS4.2,SDOS4.4,0.7,1000
1156770,NumRotatableBonds,SDOS4.0,SDOS4.1,SDOS4.3,0.7,1000
2950,Mass,HAcceptors,TPSA,O3,0.7,100
3132,Mass,HAcceptors,HOMOm1(eV),T1,0.7,100
3133,Mass,HAcceptors,HOMOm1(eV),T2,0.7,100
3154,Mass,HAcceptors,HOMOm1(eV),O3,0.7,100
3613,Mass,HAcceptors,ChargeCorrection,O3,0.7,100
3766,Mass,HAcceptors,T2,O3,0.7,100
6303,Mass,HDonors,T1,T10,0.7,1000
13354,Mass,Rg,TPSA,O3,0.7,100
18636,Mass,RingCount,NumRotatableBonds,T1,0.7,100
186911,HAcceptors,FreeEnergy,O3,O7,0.7,100
24370,Mass,NumHeteroatoms,SurfaceCharge,O3,0.7,100
24982,Mass,NumHeteroatoms,T10,O3,0.7,100
25492,Mass,NumHeteroatoms,S10,O3,0.7,100
25650,Mass,NumHeteroatoms,O3,O8,0.7,100
27272,Mass,HOMOm1(eV),T4,S8,0.7,100
27274,Mass,HOMOm1(eV),T4,S10,0.7,100
27943,Mass,HOMOm1(eV),S7,O6,0.7,1000
40186,Mass,PrimeExcite(eV),T2,O9,0.7,1000
56193,Mass,T1,T10,O2,0.7,100
63988,Mass,T4,T10,S4,0.7,1000
140781,HAcceptors,LogP,TPSA,T1,0.7,100
154398,HAcceptors,NumRotatableBonds,SurfaceCharge,T1,0.7,100
4096,Mass,HAcceptors,TDOS1.5,TDOS4.0,0.7,100
4150,Mass,HAcceptors,TDOS1.6,TDOS4.0,0.7,100
4204,Mass,HAcceptors,TDOS1.7,TDOS4.0,0.7,100
47999,Mass,PrimeExcite(osc),TDOS1.8,TDOS4.1,0.7,100
27575,Mass,NumHeteroatoms,TDOS1.8,TDOS2.9,0.7,100
27629,Mass,NumHeteroatoms,TDOS1.9,TDOS2.9,0.7,100
27683,Mass,NumHeteroatoms,TDOS2.0,TDOS2.9,0.7,100
27737,Mass,NumHeteroatoms,TDOS2.1,TDOS2.9,0.7,100
27895,Mass,NumHeteroatoms,TDOS2.4,TDOS2.5,0.7,100
27965,Mass,NumHeteroatoms,TDOS2.5,TDOS4.1,0.7,100
28073,Mass,NumHeteroatoms,TDOS2.7,TDOS4.1,0.7,100
30878,Mass,HOMOm1(eV),TDOS2.5,TDOS3.8,0.7,100
30881,Mass,HOMOm1(eV),TDOS2.5,TDOS4.1,0.7,100
47837,Mass,PrimeExcite(osc),TDOS1.5,TDOS4.1,0.7,100
47891,Mass,PrimeExcite(osc),TDOS1.6,TDOS4.1,0.7,100
47945,Mass,PrimeExcite(osc),TDOS1.7,TDOS4.1,0.7,100
48053,Mass,PrimeExcite(osc),TDOS1.9,TDOS4.1,0.7,100
27467,Mass,NumHeteroatoms,TDOS1.6,TDOS2.9,0.7,100
48108,Mass,PrimeExcite(osc),TDOS2.0,TDOS4.2,0.7,100
49246,Mass,PrimeExcite(osc),TDOS4.1,TDOS4.6,0.7,100
53653,Mass,SurfaceCharge,TDOS1.5,TDOS2.5,0.7,100
53707,Mass,SurfaceCharge,TDOS1.6,TDOS2.5,0.7,100
53762,Mass,SurfaceCharge,TDOS1.7,TDOS2.6,0.7,100
53816,Mass,SurfaceCharge,TDOS1.8,TDOS2.6,0.7,100
53870,Mass,SurfaceCharge,TDOS1.9,TDOS2.6,0.7,100
53924,Mass,SurfaceCharge,TDOS2.0,TDOS2.6,0.7,100
53977,Mass,SurfaceCharge,TDOS2.1,TDOS2.5,0.7,100
54030,Mass,SurfaceCharge,TDOS2.2,TDOS2.4,0.7,100
54032,Mass,SurfaceCharge,TDOS2.2,TDOS2.6,0.7,100
56947,Mass,ChargeCorrection,TDOS2.2,TDOS2.5,0.7,100
27521,Mass,NumHeteroatoms,TDOS1.7,TDOS2.9,0.7,100
27413,Mass,NumHeteroatoms,TDOS1.5,TDOS2.9,0.7,100
4258,Mass,HAcceptors,TDOS1.8,TDOS4.0,0.7,100
18439,Mass,TPSA,DipoleMoment(Debye),TDOS1.9,0.7,100
4312,Mass,HAcceptors,TDOS1.9,TDOS4.0,0.7,100
4365,Mass,HAcceptors,TDOS2.0,TDOS3.9,0.7,100
4419,Mass,HAcceptors,TDOS2.1,TDOS3.9,0.7,100
4475,Mass,HAcceptors,TDOS2.2,TDOS4.1,0.7,100
5448,Mass,HAcceptors,TDOS4.0,TDOS4.2,0.7,100
9260,Mass,LogP,NumHeteroatoms,TDOS2.0,0.7,100
9261,Mass,LogP,NumHeteroatoms,TDOS2.1,0.7,100
12174,Mass,Asphericity,NumHeteroatoms,TDOS1.8,0.7,100
12175,Mass,Asphericity,NumHeteroatoms,TDOS1.9,0.7,100
15095,Mass,Rg,NumHeteroatoms,TDOS2.3,0.7,100
15114,Mass,Rg,NumHeteroatoms,TDOS4.2,0.7,100
18011,Mass,TPSA,NumHeteroatoms,TDOS2.3,0.7,1000
18604,Mass,TPSA,FreeEnergy,TDOS2.2,0.7,100
27075,Mass,NumHeteroatoms,PrimeExcite(eV),TDOS1.5,0.7,100
18663,Mass,TPSA,TDOS1.5,TDOS2.7,0.7,100
18717,Mass,TPSA,TDOS1.6,TDOS2.7,0.7,100
18771,Mass,TPSA,TDOS1.7,TDOS2.7,0.7,100
18825,Mass,TPSA,TDOS1.8,TDOS2.7,0.7,100
18879,Mass,TPSA,TDOS1.9,TDOS2.7,0.7,100
18933,Mass,TPSA,TDOS2.0,TDOS2.7,0.7,100
20922,Mass,RingCount,NumHeteroatoms,TDOS1.8,0.7,100
20923,Mass,RingCount,NumHeteroatoms,TDOS1.9,0.7,100
21794,Mass,RingCount,TDOS1.9,TDOS2.6,0.7,100
21956,Mass,RingCount,TDOS2.2,TDOS2.6,0.7,100
22173,Mass,RingCount,TDOS2.6,TDOS2.7,0.7,100
26973,Mass,NumHeteroatoms,LUMOp1(eV),TDOS2.1,0.7,1000
1287552,NumRotatableBonds,NumHeteroatoms,TDOS2.3,TDOS2.4,0.7,1000
1290429,NumRotatableBonds,HOMOm1(eV),TDOS2.2,TDOS3.9,0.7,1000
3631255,S5,TDOS1.7,TDOS4.1,TDOS4.6,0.7,1000
1941238,LUMO(eV),DipoleMoment(Debye),TDOS3.2,TDOS4.0,0.7,100
2695608,S3,O9,SDOS4.1,SDOS4.3,0.7,100
3760004,S8,O5,O7,SDOS3.9,0.7,1000
37981,T1,T10,TDOS2.0,TDOS4.0,0.7,100
69166,T1,S8,O7,TDOS4.0,0.7,1000
69984,T1,S8,TDOS2.4,TDOS3.9,0.7,100
70488,T1,S8,TDOS3.2,TDOS3.9,0.7,100
84950,T1,O2,O6,O7,0.7,1000
86812,T1,O2,TDOS3.9,TDOS4.6,0.7,100
190068,T1,TDOS3.2,TDOS4.0,TDOS4.5,0.7,1000
298548,T2,S3,S4,TDOS3.9,0.7,1000
313039,T2,S6,TDOS3.9,TDOS4.0,0.7,100
319968,T2,S8,TDOS2.3,TDOS3.9,0.7,100
320031,T2,S8,TDOS2.4,TDOS3.9,0.7,100
320094,T2,S8,TDOS2.5,TDOS3.9,0.7,100
320095,T2,S8,TDOS2.5,TDOS4.0,0.7,100
320535,T2,S8,TDOS3.2,TDOS3.9,0.7,100
548974,T3,S3,S10,TDOS4.0,0.7,1000
551180,T3,S3,TDOS3.9,TDOS4.1,0.7,100
570582,T3,S8,TDOS3.2,TDOS3.9,0.7,100
578520,T3,S10,TDOS3.2,TDOS3.9,0.7,100
585052,T3,O2,O6,TDOS1.9,0.7,1000
792154,T4,S1,TDOS2.1,TDOS4.0,0.7,1000
828567,T4,S10,TDOS3.2,TDOS3.9,0.7,100
831336,T4,O1,O9,TDOS3.6,0.7,100
2049067,T9,S3,S7,TDOS4.0,0.7,1000
2051461,T9,S3,TDOS3.9,TDOS4.0,0.7,100
2335716,T10,O2,TDOS1.5,TDOS3.9,0.7,100
2668974,S3,O2,O3,SDOS4.9,0.7,1000
2454110,S2,O2,SDOS3.6,SDOS4.5,0.7,1000
2233528,S1,O1,O6,O9,0.7,1000
3533482,TDOS1.6,TDOS1.7,TDOS3.4,TDOS4.0,0.7,1000
1999558,LUMO(eV),TDOS3.1,TDOS3.2,TDOS4.0,0.7,100
2002853,LUMO(eV),TDOS3.2,TDOS3.9,TDOS4.1,0.7,100
2020348,LUMO(eV),TDOS3.8,TDOS3.9,TDOS4.0,0.7,1000
2160371,LUMOp1(eV),TDOS3.2,TDOS4.0,TDOS4.1,0.7,100
2163232,LUMOp1(eV),TDOS3.3,TDOS3.9,TDOS4.0,0.7,100
2177922,LUMOp1(eV),TDOS3.8,TDOS4.1,TDOS4.2,0.7,100
2180838,LUMOp1(eV),TDOS3.9,TDOS4.1,TDOS4.2,0.7,100
2734012,DipoleMoment(Debye),ChargeCorrection,TDOS2.5,TDOS4.0,0.7,100
2760202,DipoleMoment(Debye),TDOS2.2,TDOS2.4,TDOS4.0,0.7,100
2772081,DipoleMoment(Debye),TDOS2.6,TDOS2.8,TDOS3.9,0.7,100
3373102,TDOS1.5,TDOS1.6,TDOS3.4,TDOS4.0,0.7,1000
3376018,TDOS1.5,TDOS1.7,TDOS3.4,TDOS4.0,0.7,1000
3731662,TDOS1.7,TDOS3.1,TDOS3.2,TDOS4.0,0.7,1000
696032,T4,S4,O1,SDOS2.7,0.7,1000
3880540,TDOS1.8,TDOS2.8,TDOS3.5,TDOS4.0,0.7,1000
3889126,TDOS1.8,TDOS3.1,TDOS3.2,TDOS4.0,0.7,1000
4204054,TDOS2.0,TDOS3.1,TDOS3.2,TDOS4.0,0.7,1000
4516066,TDOS2.2,TDOS3.0,TDOS3.2,TDOS4.0,0.7,100
4519036,TDOS2.2,TDOS3.1,TDOS3.3,TDOS4.0,0.7,1000
4673530,TDOS2.3,TDOS3.0,TDOS3.2,TDOS4.0,0.7,100
4691296,TDOS2.3,TDOS3.6,TDOS3.7,TDOS4.0,0.7,1000
4833910,TDOS2.4,TDOS3.1,TDOS3.2,TDOS4.0,0.7,100
4994668,TDOS2.5,TDOS3.2,TDOS3.9,TDOS4.0,0.7,100
5942423,TDOS3.1,TDOS3.3,TDOS4.0,TDOS4.1,0.7,100
6120357,TDOS3.2,TDOS4.0,TDOS4.1,TDOS4.5,0.7,1000
77126,T1,O2,O6,O7,0.7,1000
2335842,T10,O2,TDOS1.7,TDOS3.9,0.7,100
2336222,T10,O2,TDOS2.3,TDOS4.1,0.7,100
2347938,T10,O5,TDOS2.0,TDOS3.9,0.7,100
3123155,S3,TDOS1.5,TDOS4.0,TDOS4.1,0.7,100
2825288,S2,S9,TDOS3.7,TDOS3.8,0.7,1000
3053222,S3,S4,S7,TDOS3.8,0.7,1000
3053979,S3,S4,O9,TDOS3.9,0.7,1000
3054357,S3,S4,TDOS1.9,TDOS3.9,0.7,1000
3055621,S3,S4,TDOS3.9,TDOS4.3,0.7,1000
3066580,S3,S7,TDOS2.4,TDOS4.0,0.7,100
3071052,S3,S8,TDOS3.2,TDOS3.9,0.7,100
3071494,S3,S8,TDOS3.9,TDOS4.0,0.7,100
3075463,S3,S9,TDOS3.9,TDOS4.0,0.7,100
3075533,S3,S9,TDOS4.0,TDOS4.7,0.7,100
3087438,S3,O2,TDOS4.0,TDOS4.5,0.7,1000
3087439,S3,O2,TDOS4.0,TDOS4.6,0.7,100
3154402,S3,TDOS2.3,TDOS3.2,TDOS4.0,0.7,100
2809541,S2,S5,TDOS3.9,TDOS4.1,0.7,1000
3158371,S3,TDOS2.4,TDOS3.2,TDOS4.0,0.7,100
3170719,S3,TDOS2.7,TDOS3.9,TDOS4.0,0.7,100
3190186,S3,TDOS3.2,TDOS3.3,TDOS4.0,0.7,100
3190501,S3,TDOS3.2,TDOS3.8,TDOS4.0,0.7,100
3190564,S3,TDOS3.2,TDOS3.9,TDOS4.0,0.7,100
3218475,S3,TDOS3.9,TDOS4.1,TDOS4.2,0.7,100
3309703,S4,S5,TDOS4.0,TDOS4.6,0.7,1000
3313036,S4,S6,TDOS3.0,TDOS4.0,0.7,1000
3329415,S4,S10,TDOS3.8,TDOS3.9,0.7,100
3337354,S4,O2,TDOS3.8,TDOS4.0,0.7,1000
3337355,S4,O2,TDOS3.8,TDOS4.1,0.7,1000
3627286,S5,TDOS1.6,TDOS4.1,TDOS4.6,0.7,1000
2809604,S2,S5,TDOS4.0,TDOS4.1,0.7,1000
2809477,S2,S5,TDOS3.8,TDOS4.0,0.7,1000
2348001,T10,O5,TDOS2.1,TDOS3.9,0.7,100
2391725,T10,TDOS2.0,TDOS2.2,TDOS4.1,0.7,100
2355499,T10,O7,O10,TDOS4.0,0.7,1000
2356003,T10,O7,TDOS2.2,TDOS4.0,0.7,100
2357074,T10,O7,TDOS3.9,TDOS4.0,0.7,100
2367973,T10,O10,TDOS2.3,TDOS4.0,0.7,100
2376478,T10,TDOS1.6,TDOS3.2,TDOS4.0,0.7,1000
2380824,T10,TDOS1.7,TDOS3.8,TDOS3.9,0.7,1000
2380888,T10,TDOS1.7,TDOS3.9,TDOS4.0,0.7,100
2383786,T10,TDOS1.8,TDOS2.2,TDOS4.0,0.7,100
2383912,T10,TDOS1.8,TDOS2.4,TDOS4.0,0.7,100
2384416,T10,TDOS1.8,TDOS3.2,TDOS4.0,0.7,100
2387756,T10,TDOS1.9,TDOS2.2,TDOS4.1,0.7,100
2388763,T10,TDOS1.9,TDOS3.8,TDOS4.0,0.7,100
2391851,T10,TDOS2.0,TDOS2.4,TDOS4.1,0.7,100
2606993,S1,O7,TDOS3.7,TDOS3.8,0.7,1000
2395820,T10,TDOS2.1,TDOS2.4,TDOS4.1,0.7,100
2399789,T10,TDOS2.2,TDOS2.4,TDOS4.1,0.7,100
2404261,T10,TDOS2.3,TDOS3.2,TDOS4.0,0.7,1000
2416609,T10,TDOS2.6,TDOS3.9,TDOS4.0,0.7,100
2436582,T10,TDOS3.1,TDOS4.1,TDOS4.2,0.7,1000
2440296,T10,TDOS3.2,TDOS3.7,TDOS3.9,0.7,100
2440360,T10,TDOS3.2,TDOS3.8,TDOS4.0,0.7,100
2440551,T10,TDOS3.2,TDOS4.1,TDOS4.2,0.7,1000
2464237,T10,TDOS3.8,TDOS3.9,TDOS4.0,0.7,100
2570265,S1,S8,TDOS2.1,TDOS3.9,0.7,1000
2581453,S1,O1,O6,O9,0.7,1000
2587282,S1,O2,TDOS3.9,TDOS4.6,0.7,100
1991188,LUMO(eV),TDOS2.8,TDOS3.9,TDOS4.0,0.7,1000
1860027,HOMO(eV),TDOS3.7,TDOS4.0,TDOS4.5,0.7,1000
1290484,NumRotatableBonds,HOMOm1(eV),TDOS2.3,TDOS4.0,0.7,100
1664596,HOMOm1(eV),TDOS2.4,TDOS3.9,TDOS4.0,0.7,100
1462312,NumHeteroatoms,PrimeExcite(eV),TDOS1.9,TDOS4.0,0.7,1000
1462364,NumHeteroatoms,PrimeExcite(eV),TDOS2.0,TDOS3.8,0.7,1000
1462418,NumHeteroatoms,PrimeExcite(eV),TDOS2.1,TDOS3.8,0.7,100
1462472,NumHeteroatoms,PrimeExcite(eV),TDOS2.2,TDOS3.8,0.7,100
1465120,NumHeteroatoms,PrimeExcite(osc),TDOS1.7,TDOS4.0,0.7,100
1465174,NumHeteroatoms,PrimeExcite(osc),TDOS1.8,TDOS4.0,0.7,100
1467929,NumHeteroatoms,DipoleMoment(Debye),TDOS1.5,TDOS4.1,0.7,100
1467983,NumHeteroatoms,DipoleMoment(Debye),TDOS1.6,TDOS4.1,0.7,100
1470772,NumHeteroatoms,SurfaceCharge,FreeEnergy,TDOS2.2,0.7,100
1470843,NumHeteroatoms,SurfaceCharge,TDOS1.5,TDOS3.9,0.7,100
1470845,NumHeteroatoms,SurfaceCharge,TDOS1.5,TDOS4.1,0.7,100
1470899,NumHeteroatoms,SurfaceCharge,TDOS1.6,TDOS4.1,0.7,100
1470953,NumHeteroatoms,SurfaceCharge,TDOS1.7,TDOS4.1,0.7,100
1474192,NumHeteroatoms,ChargeCorrection,TDOS2.3,TDOS4.0,0.7,100
